Parent Folder,Subfolder,Filename,Content
raw,CHL_Q2_sample,id_2704399.txt,"Hagamos caso a @andreschadwickp y unámonos, unámonos y hagamos que este gobierno sepa que no nos van a seguir pasando por la raja como siempre #metrosantiago #EvasionMasivaTodoElDía"
raw,CHL_Q2_sample,id_2189533.txt,"@gabrielboric Cuando se redacta la demanda nacional contra los q resulten responsables por las muertes,tormentos y todo los crímenes de lesa humanidad cometidos en el gobierno militar extremista del #PiñeraDictador a todos los Chilenos. El daño físico y Psicólogo es nacional #EstoPasaEnChileً"
raw,CHL_Q2_sample,id_2742001.txt,"Carabineros tiene de nuevo una oportunidad de oro, dejar de ser el brazo armado de este gobierno corrupto y hacerle honor a la frase más conocida de su himno y ser DEL DÉBIL EL PROTECTOR!!!! #EvasionMasivaTodoElDia #ParoNacionalYa #fuerapiñera"
raw,CHL_Q2_sample,id_268336.txt,Cabros protesten en paz!!! Los saqueos hacen q los del gobierno se froten las manos para sacar más perros a la calle!!!! #EstadoEmergencia #ChileDesperto #19OLaMarchaDelMillon
raw,CHL_Q2_sample,id_1079856.txt,"@segegob @IntendenciaRM @GobiernodeChile @KarlaEnAccion @GobiernodeChile  hasta cuándo se limpian la boca hablando de las marchas como si fueran un triunfo de ustedes, las marchas son contra ustedes, queremos que salgan todos ustedes #ChileNoSeRinde #AsambleaConstitiyenteya #PolíticosSinVerguenza"
raw,CHL_Q2_sample,id_705094.txt,@GiorgioJackson Uno de los cambios que necesita Shile es sacar a estos gremios nefastos. Una nueva matriz de transporte basada en los ferrocarriles #ChileDesperto
raw,CHL_Q2_sample,id_249878.txt,"Chile se dio cuenta de todo, incluyendo que Gracias a las redes sociales hoy te puedes dar cuenta como la TV chilena manipula las noticias y los únicos heridos qué existen son los Pacos .... chile se cansó el pueblo se cansó! #chiledespertó"
raw,CHL_Q2_sample,id_2765136.txt,@biobio Este el corrupto Piñera preocupado de la gente #EvasionMasiva #EvasionMasivaTodoElDia
raw,CHL_Q2_sample,id_1075219.txt,El pueblo habla claro y fuerte ahora que rodea La Moneda: Fuera Piñera ya!! Elección de AC YA!! No se reconoce el gabinete cosmético de más de lo mismo #DERECHOSHUMANOS #CHILENOSERINDE #VIOLACIONDERECHOSHUMANOS #PIÑERA #ONU #ONUQUENOTEMIENTAN #CHILE #DESTITUCIONPIÑERA
raw,CHL_Q2_sample,id_511593.txt,"@adnradiochile Hay que sacarles trote a estos funcionarios públicos, aprovechemos que se pusieron las pilas y sigamos elevando nuestras voces por una reivindicación real de la política en Chile. #ChileDesperto"
raw,CHL_Q2_sample,id_3241640.txt,Ya no hay ni APEC ni COP25 peeeeero #NosSiguenMatando #ChileViolatesHumanRights
raw,CHL_Q2_sample,id_3090263.txt,"@PCdeChile @elfrente_amplio cada vez más desenmascarados votaron en contra la rebaja de la dieta parlamentaria, consecuentes que ejemplo dan ? Es más fácil mentir y manipular los DDHH junto al @inddhh #ChileViolatesHumanRights"
raw,CHL_Q2_sample,id_139884.txt,"Un “gobierno” en silencio, solo muestra ser incapaz e indolente #ChileDesperto"
raw,CHL_Q2_sample,id_3059531.txt,La iglesia nunca tuvo el hocico tan cerrado como ahora! #RenunciaPiñera #ChileViolatesHumanRights #ChileDespierto #noestamosenguerraestamosunidos
raw,CHL_Q2_sample,id_251926.txt,Y Quien va a webiar por 30 pesos....? (panel de expertos) #ChileDesperto #EstadoEmergencia #19Oct #DespiertaChile #SiSePuede #PuenteAlto #
raw,CHL_Q2_sample,id_2711795.txt,que arda todooo csmmm!!!  #EvasionMasivaTodoElDia
raw,CHL_Q2_sample,id_490257.txt,"Perdimos a Iturrieta, se suma al sin sentido del gobierno, una vergüenza más. Muy buen guión #piraña #pinerarenuncia #ChileDesperto"
raw,CHL_Q2_sample,id_376118.txt,"El pueblo está pidiendo las cabezas de este gobierno nefasto. Sus cabezas, literal o metafóricamente hablando. #toquedequeda #ChileDesperto #RenunciaPiñera #RenunciaChadwick"
raw,CHL_Q2_sample,id_305443.txt,Ver las imágenes de las Fuerzas Armadas tomándose Valpo es fuertísimo... están cuaticos!!! Esos si que van a matar😔 #toquedequeda #ChileDesperto #EstadoEmergencia
raw,CHL_Q2_sample,id_2206811.txt,@T13 Y cuantxs muertxs? A cuantxs hirieron? Háganse cargo de su brutalidad! #RenunciaPiñera #NosEstanMatando #EstoPasaEnChile
raw,CHL_Q2_sample,id_3333414.txt,#LaMarchaMasGrandeDeChile que les parece que el ejercito del Perú cante nuestro imno naciona ?
raw,CHL_Q2_sample,id_2750880.txt,"@TVN por qué ni muestran cuando carabinero tira por escaleras a escolar, son una mierda de noticias  #EvasionMasivaTodoElDia"
raw,CHL_Q2_sample,id_2698425.txt,"Los pacos están apaleando, gaseando y disparando a los estudiantes y trabajadores de Chile. Así de simple #EvasionMasivaTodoElDia"
raw,CHL_Q2_sample,id_1440613.txt,Canales asquerosos me dan tanto repudio las notas de sus noticias #EstoNoHaTerminado
raw,CHL_Q2_sample,id_1010990.txt,"#ChileNoSeRinde recuerdo cuando niño que @TVN  para ocultar protestas o violaciones a los DD. HH ponían el corre caminos o Tom y Jerry, han pasado 30 años. Que triste, que rabia ctm. #LaMarchaMasGrandeDeLaQuinta #PiñeraDictador #PiñeraViolaDDHH"
raw,CHL_Q2_sample,id_2873120.txt,"Esto nos pasa por votar por un gobierno corrupto que intenta dejar al pueblo como los malos, los equivocados y todo para encubrir todas sus chanchadas sus robos de agua, el robo a la salud si porque de ese 7% que nos quitan solo el 2%va a la salud de chile #EvasionMasivaTodoElDia"
raw,CHL_Q2_sample,id_3456698.txt,"@Layanisvelasco2 Cabros, esto no prendió. #LaMarchaMasGrandeDeChile"
raw,CHL_Q2_sample,id_728127.txt,"Si la gente de la oposición la saben todo en derechos sociales, por qué mierda no solucionaron este temas en sus gobiernos? #ChileDesperto"
raw,CHL_Q2_sample,id_726053.txt,"También pronto vendrá corte de luz, internet y mensajes duros de desabastecimiento, hay que tener plan B cabres #ChileDesperto #PineraDictador organización!! Registro de comida en sus casas k pueden compartir y sus reservas propias, un plan x barrio edificio lo k sea"
raw,CHL_Q2_sample,id_1942931.txt,Que Radio me Recomiendan para informarme ? Me aburri de la Tv y las mentiras que esta dando sobre todo la @SoledadOnetto  en @meganoticiascl  #EstoPasaEnChile  #MEGAMiente #PrensaCorrupta #ApagaLaTele  #Camioneros #TVUinforma #SinViolencia #HabraConcecuencias
raw,CHL_Q2_sample,id_1952752.txt,Veo a la Van Rysselberghe y me dan ganas de ir quemar alguna wea 🤷🏽‍♀️ #EstoPasaEnChile
raw,CHL_Q2_sample,id_1506635.txt,"LOS PACOS SIGUEN TORTURANDO GENTE, EL PRESIDENTE SIGUE SIN PRONUNCIARSE. #EstoNoHaTerminado"
raw,CHL_Q2_sample,id_232181.txt,#toquedequeda #Saqueos #ChileDesperto Lamentable lo que vemos por TV.  Y la clase política muy bien.  Felicito a los que no critican esto. Seguro dirán ... están recuperando lo que le han robado. Hay #hayayyaymamitaquerida.
raw,CHL_Q2_sample,id_694603.txt,"No he visto a NINGÚN político ayudando a limpiar la cagada que dejaron. Recuerde “Si no ayuda a limpiar, no ayude a ensuciar” #Chile #ChileDespertoً"
raw,CHL_Q2_sample,id_244828.txt,"Estos creen que somos wns, cuántos pacos camuflados armando disturbios?, ya no nos seguirán mintiendo! #ChileDesperto #DespiertaChile #EstadoDeEmergencia"
raw,CHL_Q2_sample,id_2718450.txt,"#EvasionMasivaTodoElDia Los medios de comunicación deberían dejar de hacer ver a los pacos como las víctimas, CUÁNTAS FOTOS Y VIDEOS HEMOS VISTO POR REDES SOCIALES DE LOS PACOS PEGÁNDOLE A LA GENTE Y ABUSANDO DEL PODER QUE TIENEN! Y MUESTRAN SOLO EL OTRO LADO, DEJEN DE ENGAÑAR!"
raw,CHL_Q2_sample,id_381816.txt,Te cagamos en show argentino ql en el festival digiste que chile no sabía de esto aquí lo tienes @JorgeAlis ajajajaja eres un grande #ChileDesperto
raw,CHL_Q2_sample,id_3398641.txt,"Son más de dos millones de personas un orgullo si carabineros les tira algo entre todos le sacan la mierda, que nos comiencen a temer, no a la represión 💪💪#LaMarchaMasGrandeDeChile"
raw,CHL_Q2_sample,id_2678050.txt,"Esta huea me recuerda a la parte final del joker y la caga que quedaba en ciudad gotica, pero donde estan los payasos? #EvasionMasivaTodoElDia"
raw,CHL_Q2_sample,id_2293878.txt,"Rubilar celebra que una paca de 21 años esté dispuesta a dar la vida para atrapar ""a los malos"". ¿Y el pueblo que tmbn está dando la vida por una vida justa, que está contra ""los malos"" como tú y todos los zánganos políticos? Eso no lo celebra #ParoNacional #EstoPasaEnChile"
raw,CHL_Q2_sample,id_1004137.txt,#PiñeraViolaDDHH #ChileNoSeRinde #EstadoNacional #BuenDomingo #chile #PineraDictador #Valpo #iquique #conce #Concepción  #VinadelMar #LaRojaxCHV #Sub17 parece que la radio también nos abandonó
raw,CHL_Q2_sample,id_736268.txt,"¿Cuanto horror habrá que ver? ¿Cuantos golpes recibir? ¿Cuanta gente, tendrá que morir? By #LaPollaRecords #LaMarchaDeLasMarchas #ChileDesperto #EmpujemosLosLimites"
raw,CHL_Q2_sample,id_2408008.txt,"#EstoPasaEnChile #AbajoElGobierno #Bienvenidos13 me parece pésimo que la izquierda se haya restado de la mesa propuesta por el gobierno... ellos se creen los vivos, los capos en estos tiempos sin embargo la cagada de ahora es parte de su legado!"
raw,CHL_Q2_sample,id_2740528.txt,Y cuando lucharemos por eliminar FONASA/AFP? Nos roban más de 80 mil al mes y cuando vas a un Hospital por fonasa  te cobran por todo! 😒   #EvasionMasivaTodoElDia
raw,CHL_Q2_sample,id_3009579.txt,#ChileViolatesHumanRights cuántos decían que la abuela @PamJiles hablaba puras cabezas de pescado.. Resulta ser que era la unica que la tiene clara desde tiempos inmemorables!!
raw,CHL_Q2_sample,id_2281674.txt,Porque nos están matando  #QueSeVayanLosMilicos #EstoPasaEnChile #PiñeraRenuncia
raw,CHL_Q2_sample,id_1942370.txt,"#EstoPasaEnChile esta bien lo q dicen q la ""Prensa Burguesa no nos interesa"" pq el canal américa tv es oficialista de derecha como en Chile están con los gobiernas de DERECHAS con el Neoliberalismo q hambrea y empobrece a los pueblos latinos."
raw,CHL_Q2_sample,id_2615726.txt,@ValdebenitoNata @analuengobolo @prensachilenatv @sebastianpinera #cárcelparapinochetistas POR QUE ELLOS EXISTEN HAN OCURRIDO TODOS ESTOS CRIMENES POLICIALES EN CHILE #ESTOPASAENCHILE
raw,CHL_Q2_sample,id_2834063.txt,#EvasionMasivaTodoElDia  esa es la forma?... Destrozando todo hasta inmuebles  que lamentable que el pueblo se manifieste quitandonos dinero a nosotros mismos o que? Creen que les harán daño al gobierno o al sistema pff que triste que vivan en el mundo de bilz y pap...
raw,CHL_Q2_sample,id_1439029.txt,"En mi barrio eramos dos pelagatos caceroleando todos estos días, hoy q se levantó el toque de queda ya están carreteando con salsa a todo volumen y asados, muy bien gente, si esta wea se desinfla es por este tipo de weas #EstoNoHaTerminado"
raw,CHL_Q2_sample,id_2811706.txt,"los periodistas tratando de guiar la respuesta de que el edificio de enel fue atentado  y el comandante los para y les dice esta en investigación, ahi quedaron periodistas nefastos #EvasionMasivaTodoElDia #Cacerolazo #EvadirEsLuchar"
raw,CHL_Q2_sample,id_2292876.txt,@ceciperez1 ¿a que hora te pones a llorar? Ten dignidad  #EstoPasaEnChileً
raw,CHL_Q2_sample,id_773289.txt,@erikaoliverad @nortino_2018 Baga andate a tu casa si tienes dignidad y llora por los muertos ya las mujeres violadas y todos los chilenos que fueron y son torturados hasta hoy así como el pueblo empatizo con tu historia de vida eso es lo mínimo que puedes hacer #ChileDesperto #serviciomedicolegal
raw,CHL_Q2_sample,id_429220.txt,"Igual es un exceso que el Alcalde Carter use chaleco antibalas, total con todo el botox que le han aplicado las balas le rebotan... #TaranTssss #ChileDespertó #ChileResiste #ChileCambió"
raw,CHL_Q2_sample,id_3450983.txt,#LaMarchaMasGrandeDeChile igual quedó la cagá?
raw,CHL_Q2_sample,id_263725.txt,Aquí en Paine el precio del pasaje de las micros para Santiago es 1300 pesos a eso sumenle el pasaje del metro y multipliquenlo X2 #ChileDesperto sin contar que cuando tratas de usar el pasaje escolar los chóferes te hacen el medio atado 🖕🏻
raw,CHL_Q2_sample,id_445254.txt,"Acaba de pasar un helicóptero muy bajo por sobre el pasaje donde vivo...estoy wns enfermos y drogadictos (uniformados) creen que nos asustan, pues no #ChileDesperto  #RenunciaPiñera"
raw,CHL_Q2_sample,id_3760353.txt,Nadie es capaz de interpretar 100% a la calle y menos a #LaMarchaMasGrandeDeChile!!! Cuidado con falsos profetas sociales.
raw,CHL_Q2_sample,id_980074.txt,"#ChileNoSeRinde que es fácil twitear fuera piñera y nueva constitución, salir a marchar todos los días, y volver a la casa para que su mamita les sirva la once. Hablan de una explosión social y no miden los daños que generará a la clase trabajadora de este país."
raw,CHL_Q2_sample,id_2062184.txt,"#Piñeradictador #EstoPasaEnChile anoche hice guardia en mi condominio y un vecino llevó un ron, hoy denuevo me toca y llevaré un whisky 👌, algo bueno que tenga toda ésta mierda."
raw,CHL_Q2_sample,id_582368.txt,@JLepeley @GiorgioJackson #ChileDesperto por las injusticias y el #toquedequeda es otra violación de derechos. Acaso no te sientes vulnerado en no poder manifestarte ? #ChileEnMarcha #ChileBajoAtaque por #PiñeraDictador
raw,CHL_Q2_sample,id_2641882.txt,"@ProgramaNTN El hermano de las parábolas tiene que ir y convertir a todos esos pirilongis a la palabra de mi Taita y mi compare jeshu!!! NO MAS ABUSOS, #EvasionMasivaTodoElDia"
raw,CHL_Q2_sample,id_2211489.txt,"Los micos vuelven a ser el odio del pueblo!! Ejército genocida que atenta contra su pueblo cuando este, pide mejoras para sus mismas familias!! #EstoPasaEnChileً"
raw,CHL_Q4_sample,id_2861900.txt,matias del rio callate mierda hay tergiversado todo el dia  #EvasionMasivaTodoElDia  #Cacerolazo #EvadirEsLuchar #piñerarenuncia
raw,CHL_Q4_sample,id_796859.txt,"Piñera, asesino, y sus secuaces en la derecha política son demasiado cara de raja. Tratando de apropiarse de #LaMarchaMasGrandeDeChile es muy requete sin vergüenza. #ChileDespertó #ChileEnMarcha #RenunciaPiñera"
raw,CHL_Q4_sample,id_3207015.txt,@sebastianpinera Ladrón y Asesino!! #ChileViolatesHumanRights #RenunciaPiñera Esta marcha nacional multitudinaria que tanto te llama la atención es para decirte BASTA DE TU TERRORISMO DE ESTADO... BASTA DE MUERTOS Y VIOLENTADOS!! GUARDA TUS PERROS... PAGARÁS LA SANGRE DERRAMADA POR TI Y TU PRIMO.
raw,CHL_Q4_sample,id_2797372.txt,"Si el gobierno encabezado por el perro de chadwick, que a seguido en la tendencia de apagar el fuego con bencina, no me sorprendería en que los hijos de perra hagan toque de queda. Nada se espera de esa reunión en La Moneda #EvasionMasivaTodoElDia #EvadirEsLuchar"
raw,CHL_Q4_sample,id_2529381.txt,@PiensaPrensa @juanpasteng MILICOS ASQUEROSOS !!!! Y eso que son para cuidar a la ciudadania !!! ... vayan a controlar los saqueos milicos COBARDES #estopasaenchile
raw,CHL_Q4_sample,id_3099845.txt,Cuando sacan los milicos conchasdesumadre #ChileViolatesHumanRights #Fueralosmilicos #QueSeVayanLosMilicosً
raw,CHL_Q4_sample,id_486235.txt,"Piñera puñetera pa fuera, vamos a ver vamos a ver quién lleva la batuta el pueblo unido o los milicianos hijos de puta. Bravo Chile, viva Chile, viva Allende #ChileDesperto"
raw,CHL_Q4_sample,id_674083.txt,"País de mierda, la cámara de diputados es un verdadero consejo de curso, dan vergüenza y seguimos igual, nada ha cambiado, nunca habían trabajado tanto en sus vidas flojos culiaos. #ChileViolatesHumanRights #ChileSomosTodos #Chiledespertó #RenunciaPiñera #RenunciaChadwick"
raw,CHL_Q4_sample,id_1552402.txt,"@ZurditaFilosofa Nica,ese ctm padece una enfermedad psiquiátrica no acepta ideas,propuestas distintas a su pensamiento ideológico,(no reconoce la pluralidad del pensamiento), detesta a la personas, realmente esta piteado,es un oportunista,mentiroso,mafioso,etc.#EstoNoHaTerminado #PineraDictador"
raw,CHL_Q4_sample,id_53592.txt,"El payaso qlo: ""los delincuentes van a perder, la paz va a ganar"" este saco weas sigue haciendo populismo penal como ya se dijo, no tiene vergüenza, no tiene ética, es inoperante, inepto, descerebrado #ChileDesperto"
raw,CHL_Q4_sample,id_3638908.txt,"@sebastianpinera Ten respeto, deja de hacerte el hueon y ándate! Hay gente muerta y no dejas pasar la oportunidad de meter tu retórica infantil y simplona. De verdad vales una mierda @sebastianpinera #LaMarchaMasGrandeDeChile #RenunciaPiñera"
raw,CHL_Q4_sample,id_360487.txt,@voigt_claus @bjlabbe Hasta cuando csm se roban todo estos #hdp #ChileDesperto
raw,CHL_Q4_sample,id_2826034.txt,Y ninguno de los políticos hijos de puta sale a defender a su país ni de derecha ni de izquierda #EvasionMasivaTodoElDia
raw,CHL_Q4_sample,id_601667.txt,@ClaudioConor Gila culia está toda mea se les acabó el tiempo de robo #ChileDesperto
raw,CHL_Q4_sample,id_137087.txt,Chadwick debe estar pegándose las feroces pajas en su casa viendo los milicos y pacos en las noticias. #ChileDesperto #EstadoEmergencia #RenunciaPiñeraCuliao
raw,CHL_Q4_sample,id_2750954.txt,"Oh el csm de Matías del Río es un llorón de mierda, victimizando a los pacos todo el rato, pero no muestran todos los vídeos de agresiones que hacen ellos a la gente 🤬🤬🤬 #EvasionMasivaTodoElDia #ParoNacionalYa #EvadirEsLuchar"
raw,CHL_Q4_sample,id_160960.txt,#ChileDesperto @Jorgeschneide64 este culiao cree que por luchar solo queremos que nos mantenga el estado y no trabajar. Haganle cagar la cuenta para que deje de responder weás estúpidas el sacowea
raw,CHL_Q4_sample,id_2830259.txt,Está la cagá en Chile.. El gobierno nos tiene como el pico! Esta bomba estalló de cansancio! Y ustedes @CHVNoticitas_cl van a estar una hora mostrando como se roban esas valiosas bebidas en un telepizza??? Aburranse amarillistas de mierda! #EvasionMasivaTodoElDia
raw,CHL_Q4_sample,id_1128902.txt,#ChileQuiereCambios este Sápatras culiao no dijo absolutamente nada nuevo.
raw,CHL_Q4_sample,id_533609.txt,RENUNCIA PIÑERA CULIAOOOO #PueblosEnResistencia #11deSeptiembre1973 #21Oct #ToquedeQuedaValparaiso #ChileProtests #ChileEnResistencia #ChileDespertoً   #cacerolazo #pinerarenuncia #PineraConLaPera #pineraculiado
raw,CHL_Q4_sample,id_2322212.txt,Eliminaron el #Piñeradictador ASI QUE SE LEA MAS GRANDE VIEJO CONCHADETUMADRE RENUNCIA CRIMINAL #EstoPasaEnChileً
raw,CHL_Q4_sample,id_2816939.txt,"Las penas del infierno a los weones que agreden a bomberos aweonaos, son la única institución decente en este país!! #EvasionMasivaTodoElDia"
raw,CHL_Q4_sample,id_958347.txt,"@alfmustdie @T13 @canal13 Wuajajajajaja WEONES INCONCIENTES, #LACRASCHILENA #CareRaja #SakoWea #ResentiosQliaos #ChileResiste Al #Vandalismo #AlRobo #AlRotoQliao #GrandePiñera #GrandeFFAA #FlyEaglesFly #ComandosDelEjercito #ChileNoSeRinde #FlaitesReQliaos #KillThemAll"
raw,CHL_Q4_sample,id_251850.txt,Donde están los chupasangres políticos asquerosos #ChileDesperto
raw,CHL_Q4_sample,id_420359.txt,"La Rubilar llenándose la boca hablando de pacifismo, looCOOO, TU PUTO GOBIERNO ESTÁ OPRIMIENDO Y MATANDO AL PUEBLO EN PLENA DEMOCRACIA Y NO HACEN MÁS QUE PREOCUPARSE DE LA PÉRDIDA MONETARIA QUE LES IMPLICARÁ ESTO. #TOQUEDEQUEDACHILE #CHILE #CHILERESISTE #CHILEDESPERTO"
raw,CHL_Q4_sample,id_3521469.txt,No quiero a ningún facho conchasumadre subiéndose al carro de #LaMarchaMasGrandeDeChile RT si tú tampoco! #PineraViolatesHumanRights
raw,CHL_Q4_sample,id_3426697.txt,Siempre la.  Cagan que gente de mierda!!! #LaMarchaMasGrandeDeChile
raw,CHL_Q4_sample,id_541771.txt,Entiende @sebastianpinera ya nadie te quiere weon ni los de tu propio Partido te soportan CTM #FueraPiñera #ChileDesperto andate antes que te conviertas en un #PiñeraDictador
raw,CHL_Q4_sample,id_2643867.txt,"Si los weones de cabeza cuadrada relacionan todo lo de la #EvasionMasivaTodoElDia con un tema político de izquierda, es porque no cachan nah, o pa variar se hacen los weones... les va a explotar en la cara todo wn..."
raw,CHL_Q4_sample,id_2843204.txt,Represión con más Represión ctm! Perrochet estaría orgulloso de vo Piraña HDP! #EvadirEsLuchar #Cacerolazo #EvasionMasivaTodoElDia
raw,CHL_Q4_sample,id_1998448.txt,Piñera pronuncia las palabras VIOLENCIA Y DELINCUENCIA y su discurso se va a la mierda! Payaso qlo! El mismo discurso todos los weones! TODOS! ✍🏻😤#RenunciaPiñera #EstoPasaEnChile
raw,CHL_Q4_sample,id_3542263.txt,Son bien caras de raja los parásitos que ahora se suben al carro de #LaMarchaMasGrandeDeChile cuando no se atrevieron ni a asomarse por el centro en la tarde.
raw,CHL_Q4_sample,id_1412390.txt,"#PineraDictador normalidad quieres? Como? Con más violencia ,asesino de mierda, una manifestación pacífica con niños familias,reprimidas con gases y agua contaminada del guanaco, vasta ya!!!! #renunciapineira #EstoNoHaTerminado"
raw,CHL_Q4_sample,id_166144.txt,No debe haber dialogo con milicos culiaos en la calle!! #ChileDesperto #EstadoDeExcepcion #ToqueDeQuedaYa
raw,CHL_Q4_sample,id_173047.txt,#ChileDesperto La gente en Valpo no alcanzo ni a llegar a la plaza y los pacos culiaos llegaron tirando lacrimógenas. Pacos reconchetumare.
raw,CHL_Q4_sample,id_2781400.txt,hagamos mierda todoooo como un paco pudo matar a un estudiante csm  #EvasionMasivaTodoElDía
raw,CHL_Q4_sample,id_1375791.txt,"Cabros #EstoNoHaTerminado preferible quemar la tele con todos los weones que apoyan la ""normalización"""
raw,CHL_Q4_sample,id_3315946.txt,#LaMarchaMasGrandeDeChile grande Carlitos Cassely!!! como desentonas en ese grupo d ineptos....
raw,CHL_Q4_sample,id_1361208.txt,"Todos los medios de tv vendidos!! transmisión cero de las nuevas marchas que se están realizando, váyanse a la chucha canales re culiaos #EstoNoHaTerminado"
raw,CHL_Q4_sample,id_2937637.txt,@KimberlyLoaiza_ Esos prros klosss #RenunciaPiñera #evasionmasiva #EvasionMasivaTodoElDia #elgobiernonosirve el gobierno es una mierda😖🖕🏻
raw,CHL_Q4_sample,id_2738422.txt,"Yo y mi nódulos que tengo en mi rodilla caminamos de Manuel Montt hasta ""Renca"" a pesar de haber trabajado todo el día y de que me voy quejar por el dolor en mi rodilla, vale la pena con tal de no pagarle a estos simios culiaos #EvasionMasivaTodoElDia"
raw,CHL_Q4_sample,id_3002283.txt,"Los milicos reciben flores en el día y matan y torturan a personas en la noche, no más empatía por esos weones nefastos, les lavaron él cerebro hace rato  #ChileViolatesHumanRights"
raw,CHL_Q4_sample,id_2670791.txt,Acá lo que pasa que los Cabros chicos le están diciendo a los grandes despierten no sean weones aguantando todo lo que nos suben. Porque algo está claro somos bien maricones los chilenos. No decimos nada y nos cagan cada día más. #EvasionMasivaTodoElDia #Evasionesmasivas
raw,CHL_Q4_sample,id_2855423.txt,#EvasionMasivaTodoElDia Piñera te odio!!! No pensé ver algo así en mi país !!! Weon inepto eres capaz de cualquier cosa con tal de seguir robando !!! Que mierda tiene esta gente en la cabeza 😢#EstadoDeExcepcion
raw,CHL_Q4_sample,id_449102.txt,"Si ese hueón que dice ""comunista"" a eso que no entiende ya es patético, qué queda para los intelectuales rastreros que justifican con palabras rebuscadas el statu quo de mierda. #NoEstamosEnGuerra #EstadoDeEmergencia #ChileDespertó"
raw,CHL_Q4_sample,id_1415030.txt,OJALÁ VUELVA A QUEDAR LA CAGA PA QUE VEAN LOS DE LA ONU COMO LOS PACOS CULIAOS TRATAN A SU MISMA GENTE  #EstoNoHaTerminado
raw,CHL_Q4_sample,id_56631.txt,"Y pa que chucha se estan juntando en la moneda los culiaos? Pa ordenar toque de queda? Así se evitan que hoy la gente deje la caga y los milicos tengan que ""actuar""... y que a nivel internacional se hable de que EN CHILE EL GOBIERNO DE PIÑERA ESTÁ MATANDO GENTE. #ChileDesperto"
raw,CHL_Q4_sample,id_2904410.txt,"Me dan rabia algunas viejas culias que critican el movimiento , acostumbradas a ser pisoteadas  por 300 o 400 lucas; no saben nada que las han cagado toda la vida en , salud ,luz ,agua, afp,educación ,remedios , salario, calidad de vida y dignidad .  #EvasionMasivaTodoElDia"
raw,CHL_Q4_sample,id_1453816.txt,"@bianchileiton No, definitivamente. Pero muchos son unos conchasdesumadre sin respeto, indolentes y encubridores. Ergo, cómplices de toda la muerte que #PiñeraAsesino #PiñeraDictador ha provocado. #EstoNoHaTerminado #ESTONOSEACABA #RenunciaPiñera"
raw,CHL_Q4_sample,id_2752597.txt,Ahora se te vienen los tiempos mejores por la fuerza gobierno culiao incompetente. #EvasionMasivaTodoElDia
raw,CHL_Q4_sample,id_3474548.txt,"Pacos culiaos, íbamos llegando pacíficamente a la Plaza de Armas, en familia, con niños y nos gasearon igual!!!! Malditos!!! #LaMarchaMasGrandeDeChile #Talca"
raw,CHL_Q4_sample,id_873411.txt,@sebastianpinera @alferdez bajate de tu nube csm nadie te quiere acá renuncia hdp #renunciapiñera #ChileNoSeRinde #ChileDesperto
raw,CHL_Q4_sample,id_293824.txt,Déjense de quemar weas tontos culiaos no ven que se ocupa agua para apagar la wea y estamos en plena crisis hidrica #ChileDesperto
raw,CHL_Q4_sample,id_3018619.txt,5 diputados ya le pidieron la renuncia a chadwick. Y debería de hacerlo asesino culiao. #ChileViolatesHumanRights
raw,CHL_Q4_sample,id_3389663.txt,Y piraña????  dos dias q no aparece la rata esa!!!!  Fuera piñera fuera los weones pencas del congreso #LaMarchaMasGrandeDeChile
raw,CHL_Q4_sample,id_318864.txt,"Carla Rubilar CTM, hasta cuando hay que soportarte mentirosa qlia. Ya basta, el. Pueblo está despertando y se les va a acabar el choreo, delincuentes qliaos. #fuerapiñeractm #ChileDesperto #BastaDeAbusos"
raw,CHL_Q4_sample,id_2001157.txt,"Cada vez que piñera se dirige al país habla las mismas weas...Cambia el discurso CTM!!!! no eres competente,  ABDICA AL CARGO culiao !!!! llevas 4 días y no das solución de nada !!!! #EstoPasaEnChile #pinerarenuncia #PineraQlao"
raw,CHL_Q4_sample,id_3348378.txt,#LaMarchaMasGrandeDeChile dedicados a todos ustedes zánganos chupa sangre pulmones vírgenes ahora salgan con sus cagas de partidos manga de ladrones corruptos      @CamaraDiputados  @Senado_Chile
raw,CHL_Q4_sample,id_788988.txt,@senadornavarro Qué te pasa marihuanero de cuarta acaso vienes recién despertando de tu ultima fumada? #ChileDespertó y no seguirá pagando dieta millonaria a zánganos sinverguenzas como tú que lo único que hacen es profitar de nuestros impuestos con su vida millonaria de injusticia social!!
raw,CHL_Q4_sample,id_2843249.txt,PERO QUE ESTA HABLANDO ESTE SACO DE WEAS! BAJA LOS PRECIOS Y LISTO! CHUPALO TU Y TU PANEL DE EXPERTOS! #EvasionMasivaTodoElDia
raw,CHL_Q4_sample,id_1476725.txt,Culiaos enfermos paseando el helicóptero bien bajo en San Miguel intimidando... a la mierda mi día de descanso mañana #EstoNoHaTerminado 💪
raw,CHL_Q4_sample,id_432988.txt,CHILE NO TE QUIERE RENUNCIA PIRAÑA CULIAAAAA !!! #RenunciaPiñera #ChileSeCanso #ChileResiste #ChileProtesta #ChileDesperto
raw,CHL_Q4_sample,id_583132.txt,Gobierno de mierda !!!  #QueSeVayanLosMilicos #RenunciaPiñera  #ChileDesperto #PineraDebeRenunciar #C13miente
